37.795262;-122.40646;900 GRANT AVE, SAN FRANCISCO, CA
37.795373;-122.406483;916 GRANT AVE, SAN FRANCISCO, CA
37.797778;-122.422483;1415 GREEN ST, SAN FRANCISCO, CA
37.796819;-122.43018;1898 GREEN ST, SAN FRANCISCO, CA
37.799979;-122.427807;1701 GREENWICH ST, SAN FRANCISCO, CA
37.777605;-122.424994;500 GROVE ST, SAN FRANCISCO, CA
37.748701;-122.422567;1400 GUERRERO ST, SAN FRANCISCO, CA
37.746486;-122.422409;1546 GUERRERO ST, SAN FRANCISCO, CA
37.766504;-122.424258;298 GUERRERO ST, SAN FRANCISCO, CA
37.763262;-122.423932;499 GUERRERO ST, SAN FRANCISCO, CA
37.76167;-122.423799;599 GUERRERO ST, SAN FRANCISCO, CA
37.760145;-122.423655;698 GUERRERO ST, SAN FRANCISCO, CA
37.75989;-122.423611;701 GUERRERO ST, SAN FRANCISCO, CA
37.770389;-122.443834;1301 HAIGHT ST, SAN FRANCISCO, CA
37.770168;-122.445728;1416 HAIGHT ST, SAN FRANCISCO, CA
37.76983;-122.448259;1589 HAIGHT ST, SAN FRANCISCO, CA
37.769511;-122.450653;1699 HAIGHT ST, SAN FRANCISCO, CA
37.769466;-122.451156;1754 HAIGHT ST, SAN FRANCISCO, CA
37.769321;-122.452165;1811 HAIGHT ST, SAN FRANCISCO, CA
37.772344;-122.428597;399 HAIGHT ST, SAN FRANCISCO, CA
37.772087;-122.430617;501 HAIGHT ST, SAN FRANCISCO, CA
37.771941;-122.431781;588 HAIGHT ST, SAN FRANCISCO, CA
37.771736;-122.433427;688 HAIGHT ST, SAN FRANCISCO, CA
37.771495;-122.435202;799 HAIGHT ST, SAN FRANCISCO, CA
37.771238;-122.437212;901 HAIGHT ST, SAN FRANCISCO, CA
37.789466;-122.38867;2 HARRISON ST, SAN FRANCISCO, CA
37.778109;-122.402994;953 HARRISON ST, SAN FRANCISCO, CA
37.788036;-122.390447;201 HARRISON ST, SAN FRANCISCO, CA
37.774345;-122.442935;1600 HAYES ST, SAN FRANCISCO, CA
37.774135;-122.444592;1700 HAYES ST, SAN FRANCISCO, CA
37.773724;-122.447886;1900 HAYES ST, SAN FRANCISCO, CA
37.77338;-122.450615;2084 HAYES ST, SAN FRANCISCO, CA
37.773279;-122.451263;2111-15 HAYES ST, SAN FRANCISCO, CA
37.776819;-122.423475;424 HAYES ST, SAN FRANCISCO, CA
37.776543;-122.42557;559 HAYES ST, SAN FRANCISCO, CA
37.776556;-122.425612;560 HAYES ST, SAN FRANCISCO, CA
37.776282;-122.42773;698 HAYES ST, SAN FRANCISCO, CA
37.776009;-122.429708;801 HAYES ST, SAN FRANCISCO, CA
37.769665;-122.403977;2 HENRY ADAMS ST, SAN FRANCISCO, CA
37.721853;-122.454627;150 HOLLOWAY AVE, SAN FRANCISCO, CA
37.721811;-122.461718;845 HOLLOWAY AVE, SAN FRANCISCO, CA
37.776154;-122.411668;1201 HOWARD ST, SAN FRANCISCO, CA
